Time	[AKT_mod_slash_PIP3_AKT_thr308]	[BDNF]	60221.4	[Ca]	[MAPK_star]	[protein]
6017	0.00542479	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6018	0.00542479	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6019	0.00542479	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6020	0.00542479	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6021	0.00542479	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6022	0.00542478	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6023	0.00542478	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6024	0.00542478	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6025	0.00542478	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6026	0.00542478	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6027	0.00542478	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6028	0.00542478	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6029	0.00542477	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6030	0.00542477	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6031	0.00542477	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6032	0.00542477	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6033	0.00542477	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6034	0.00542477	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6035	0.00542477	5e-05	0.0304989	0.08	0.00412925	5.18995e-06
6036	0.00542476	5e-05	0.0304989	0.08	0.00412925	5.18995e-06
6037	0.00542476	5e-05	0.0304989	0.08	0.00412925	5.18995e-06
6038	0.00542476	5e-05	0.0304989	0.08	0.00412925	5.18995e-06
6039	0.00542476	5e-05	0.0304989	0.08	0.00412925	5.18995e-06
6040	0.00542476	5e-05	0.0304989	0.08	0.00412925	5.18995e-06
6041	0.00542476	5e-05	0.0304989	0.08	0.00412925	5.18995e-06
6042	0.00542476	5e-05	0.0304989	0.08	0.00412925	5.18995e-06
6043	0.00542476	5e-05	0.0304989	0.08	0.00412925	5.18995e-06
6044	0.00542475	5e-05	0.0304989	0.08	0.00412925	5.18995e-06
6045	0.00542475	5e-05	0.0304989	0.08	0.00412925	5.18995e-06
6046	0.00542475	5e-05	0.0304989	0.08	0.00412925	5.18995e-06
6047	0.00542475	5e-05	0.0304989	0.08	0.00412925	5.18995e-06
6048	0.00542475	5e-05	0.0304989	0.08	0.00412925	5.18995e-06
6049	0.00542475	5e-05	0.0304989	0.08	0.00412925	5.18995e-06
6050	0.00542475	5e-05	0.0304989	0.08	0.00412925	5.18995e-06
6051	0.00542474	5e-05	0.0304989	0.08	0.00412925	5.18995e-06
6052	0.00542474	5e-05	0.0304989	0.08	0.00412925	5.18994e-06
6053	0.00542474	5e-05	0.0304989	0.08	0.00412925	5.18994e-06
6054	0.00542474	5e-05	0.0304989	0.08	0.00412925	5.18994e-06
6055	0.00542474	5e-05	0.0304989	0.08	0.00412925	5.18994e-06
6056	0.00542474	5e-05	0.0304989	0.08	0.00412925	5.18994e-06
6057	0.00542474	5e-05	0.0304988	0.08	0.00412925	5.18994e-06
6058	0.00542474	5e-05	0.0304988	0.08	0.00412925	5.18994e-06
6059	0.00542473	5e-05	0.0304988	0.08	0.00412925	5.18994e-06
6060	0.00542473	5e-05	0.0304988	0.08	0.00412925	5.18994e-06
6061	0.00542473	5e-05	0.0304988	0.08	0.00412925	5.18994e-06
6062	0.00542473	5e-05	0.0304988	0.08	0.00412925	5.18994e-06
6063	0.00542473	5e-05	0.0304988	0.08	0.00412925	5.18994e-06
6064	0.00542473	5e-05	0.0304988	0.08	0.00412925	5.18994e-06
6065	0.00542473	5e-05	0.0304988	0.08	0.00412925	5.18994e-06
6066	0.00542472	5e-05	0.0304988	0.08	0.00412925	5.18994e-06
6067	0.00542472	5e-05	0.0304988	0.08	0.00412925	5.18994e-06
6068	0.00542472	5e-05	0.0304988	0.08	0.00412925	5.18994e-06
6069	0.00542472	5e-05	0.0304988	0.08	0.00412925	5.18994e-06
6070	0.00542472	5e-05	0.0304988	0.08	0.00412925	5.18993e-06
6071	0.00542472	5e-05	0.0304988	0.08	0.00412925	5.18993e-06
6072	0.00542472	5e-05	0.0304988	0.08	0.00412925	5.18993e-06
6073	0.00542472	5e-05	0.0304988	0.08	0.00412925	5.18993e-06
6074	0.00542471	5e-05	0.0304988	0.08	0.00412925	5.18993e-06
6075	0.00542471	5e-05	0.0304988	0.08	0.00412925	5.18993e-06
6076	0.00542471	5e-05	0.0304988	0.08	0.00412925	5.18993e-06
6077	0.00542471	5e-05	0.0304988	0.08	0.00412925	5.18993e-06
6078	0.00542471	5e-05	0.0304988	0.08	0.00412924	5.18993e-06
6079	0.00542471	5e-05	0.0304988	0.08	0.00412924	5.18993e-06
6080	0.00542471	5e-05	0.0304988	0.08	0.00412924	5.18993e-06
6081	0.00542471	5e-05	0.0304988	0.08	0.00412924	5.18993e-06
6082	0.0054247	5e-05	0.0304988	0.08	0.00412924	5.18993e-06
6083	0.0054247	5e-05	0.0304988	0.08	0.00412924	5.18993e-06
6084	0.0054247	5e-05	0.0304988	0.08	0.00412924	5.18993e-06
6085	0.0054247	5e-05	0.0304988	0.08	0.00412924	5.18993e-06
6086	0.0054247	5e-05	0.0304988	0.08	0.00412924	5.18993e-06
6087	0.0054247	5e-05	0.0304988	0.08	0.00412924	5.18993e-06
6088	0.0054247	5e-05	0.0304988	0.08	0.00412924	5.18992e-06
6089	0.0054247	5e-05	0.0304988	0.08	0.00412924	5.18992e-06
6090	0.00542469	5e-05	0.0304988	0.08	0.00412924	5.18992e-06
6091	0.00542469	5e-05	0.0304988	0.08	0.00412924	5.18992e-06
6092	0.00542469	5e-05	0.0304988	0.08	0.00412924	5.18992e-06
6093	0.00542469	5e-05	0.0304988	0.08	0.00412924	5.18992e-06
6094	0.00542469	5e-05	0.0304988	0.08	0.00412924	5.18992e-06
6095	0.00542469	5e-05	0.0304988	0.08	0.00412924	5.18992e-06
6096	0.00542469	5e-05	0.0304988	0.08	0.00412924	5.18992e-06
6097	0.00542469	5e-05	0.0304988	0.08	0.00412924	5.18992e-06
6098	0.00542468	5e-05	0.0304988	0.08	0.00412924	5.18992e-06
6099	0.00542468	5e-05	0.0304988	0.08	0.00412924	5.18992e-06
6100	0.00542468	5e-05	0.0304988	0.08	0.00412924	5.18992e-06
6101	0.00542468	5e-05	0.0304988	0.08	0.00412924	5.18992e-06
6102	0.00542468	5e-05	0.0304988	0.08	0.00412924	5.18992e-06
6103	0.00542468	5e-05	0.0304988	0.08	0.00412924	5.18992e-06
6104	0.00542468	5e-05	0.0304988	0.08	0.00412924	5.18992e-06
6105	0.00542468	5e-05	0.0304988	0.08	0.00412924	5.18992e-06
6106	0.00542467	5e-05	0.0304988	0.08	0.00412924	5.18991e-06
6107	0.00542467	5e-05	0.0304988	0.08	0.00412924	5.18991e-06
6108	0.00542467	5e-05	0.0304988	0.08	0.00412924	5.18991e-06
6109	0.00542467	5e-05	0.0304988	0.08	0.00412924	5.18991e-06
6110	0.00542467	5e-05	0.0304988	0.08	0.00412924	5.18991e-06
6111	0.00542467	5e-05	0.0304988	0.08	0.00412924	5.18991e-06
6112	0.00542467	5e-05	0.0304988	0.08	0.00412924	5.18991e-06
6113	0.00542467	5e-05	0.0304988	0.08	0.00412924	5.18991e-06
6114	0.00542466	5e-05	0.0304987	0.08	0.00412924	5.18991e-06
6115	0.00542466	5e-05	0.0304987	0.08	0.00412924	5.18991e-06
6116	0.00542466	5e-05	0.0304987	0.08	0.00412924	5.18991e-06
6117	0.00542466	5e-05	0.0304987	0.08	0.00412924	5.18991e-06
6118	0.00542466	5e-05	0.0304987	0.08	0.00412924	5.18991e-06
6119	0.00542466	5e-05	0.0304987	0.08	0.00412924	5.18991e-06
6120	0.00542466	5e-05	0.0304987	0.08	0.00412924	5.18991e-06
6121	0.00542466	5e-05	0.0304987	0.08	0.00412924	5.18991e-06
6122	0.00542465	5e-05	0.0304987	0.08	0.00412924	5.18991e-06
6123	0.00542465	5e-05	0.0304987	0.08	0.00412924	5.18991e-06
6124	0.00542465	5e-05	0.0304987	0.08	0.00412924	5.18991e-06
6125	0.00542465	5e-05	0.0304987	0.08	0.00412924	5.1899e-06
6126	0.00542465	5e-05	0.0304987	0.08	0.00412924	5.1899e-06
6127	0.00542465	5e-05	0.0304987	0.08	0.00412924	5.1899e-06
6128	0.00542465	5e-05	0.0304987	0.08	0.00412924	5.1899e-06
6129	0.00542465	5e-05	0.0304987	0.08	0.00412924	5.1899e-06
6130	0.00542464	5e-05	0.0304987	0.08	0.00412924	5.1899e-06
6131	0.00542464	5e-05	0.0304987	0.08	0.00412924	5.1899e-06
6132	0.00542464	5e-05	0.0304987	0.08	0.00412924	5.1899e-06
6133	0.00542464	5e-05	0.0304987	0.08	0.00412924	5.1899e-06
6134	0.00542464	5e-05	0.0304987	0.08	0.00412924	5.1899e-06
6135	0.00542464	5e-05	0.0304987	0.08	0.00412924	5.1899e-06
6136	0.00542464	5e-05	0.0304987	0.08	0.00412924	5.1899e-06
6137	0.00542464	5e-05	0.0304987	0.08	0.00412924	5.1899e-06
6138	0.00542463	5e-05	0.0304987	0.08	0.00412924	5.1899e-06
6139	0.00542463	5e-05	0.0304987	0.08	0.00412924	5.1899e-06
6140	0.00542463	5e-05	0.0304987	0.08	0.00412924	5.1899e-06
6141	0.00542463	5e-05	0.0304987	0.08	0.00412924	5.1899e-06
6142	0.00542463	5e-05	0.0304987	0.08	0.00412924	5.1899e-06
6143	0.00542463	5e-05	0.0304987	0.08	0.00412924	5.1899e-06
6144	0.00542463	5e-05	0.0304987	0.08	0.00412924	5.18989e-06
6145	0.00542463	5e-05	0.0304987	0.08	0.00412924	5.18989e-06
6146	0.00542463	5e-05	0.0304987	0.08	0.00412924	5.18989e-06
6147	0.00542462	5e-05	0.0304987	0.08	0.00412924	5.18989e-06
6148	0.00542462	5e-05	0.0304987	0.08	0.00412924	5.18989e-06
6149	0.00542462	5e-05	0.0304987	0.08	0.00412924	5.18989e-06
6150	0.00542462	5e-05	0.0304987	0.08	0.00412924	5.18989e-06
6151	0.00542462	5e-05	0.0304987	0.08	0.00412924	5.18989e-06
6152	0.00542462	5e-05	0.0304987	0.08	0.00412924	5.18989e-06
6153	0.00542462	5e-05	0.0304987	0.08	0.00412924	5.18989e-06
6154	0.00542462	5e-05	0.0304987	0.08	0.00412924	5.18989e-06
6155	0.00542461	5e-05	0.0304987	0.08	0.00412924	5.18989e-06
6156	0.00542461	5e-05	0.0304987	0.08	0.00412924	5.18989e-06
6157	0.00542461	5e-05	0.0304987	0.08	0.00412924	5.18989e-06
6158	0.00542461	5e-05	0.0304987	0.08	0.00412924	5.18989e-06
6159	0.00542461	5e-05	0.0304987	0.08	0.00412924	5.18989e-06
6160	0.00542461	5e-05	0.0304987	0.08	0.00412924	5.18989e-06
6161	0.00542461	5e-05	0.0304987	0.08	0.00412924	5.18989e-06
6162	0.00542461	5e-05	0.0304987	0.08	0.00412924	5.18989e-06
6163	0.00542461	5e-05	0.0304987	0.08	0.00412924	5.18988e-06
6164	0.0054246	5e-05	0.0304987	0.08	0.00412924	5.18988e-06
6165	0.0054246	5e-05	0.0304987	0.08	0.00412924	5.18988e-06
6166	0.0054246	5e-05	0.0304987	0.08	0.00412924	5.18988e-06
6167	0.0054246	5e-05	0.0304987	0.08	0.00412924	5.18988e-06
6168	0.0054246	5e-05	0.0304987	0.08	0.00412924	5.18988e-06
6169	0.0054246	5e-05	0.0304987	0.08	0.00412924	5.18988e-06
6170	0.0054246	5e-05	0.0304987	0.08	0.00412924	5.18988e-06
6171	0.0054246	5e-05	0.0304987	0.08	0.00412924	5.18988e-06
6172	0.00542459	5e-05	0.0304987	0.08	0.00412924	5.18988e-06
6173	0.00542459	5e-05	0.0304987	0.08	0.00412924	5.18988e-06
6174	0.00542459	5e-05	0.0304987	0.08	0.00412924	5.18988e-06
6175	0.00542459	5e-05	0.0304986	0.08	0.00412924	5.18988e-06
6176	0.00542459	5e-05	0.0304986	0.08	0.00412924	5.18988e-06
6177	0.00542459	5e-05	0.0304986	0.08	0.00412924	5.18988e-06
6178	0.00542459	5e-05	0.0304986	0.08	0.00412924	5.18988e-06
6179	0.00542459	5e-05	0.0304986	0.08	0.00412924	5.18988e-06
6180	0.00542459	5e-05	0.0304986	0.08	0.00412924	5.18988e-06
6181	0.00542458	5e-05	0.0304986	0.08	0.00412924	5.18988e-06
6182	0.00542458	5e-05	0.0304986	0.08	0.00412924	5.18987e-06
6183	0.00542458	5e-05	0.0304986	0.08	0.00412924	5.18987e-06
6184	0.00542458	5e-05	0.0304986	0.08	0.00412924	5.18987e-06
6185	0.00542458	5e-05	0.0304986	0.08	0.00412924	5.18987e-06
6186	0.00542458	5e-05	0.0304986	0.08	0.00412924	5.18987e-06
6187	0.00542458	5e-05	0.0304986	0.08	0.00412924	5.18987e-06
6188	0.00542458	5e-05	0.0304986	0.08	0.00412924	5.18987e-06
6189	0.00542458	5e-05	0.0304986	0.08	0.00412924	5.18987e-06
6190	0.00542457	5e-05	0.0304986	0.08	0.00412924	5.18987e-06
6191	0.00542457	5e-05	0.0304986	0.08	0.00412924	5.18987e-06
6192	0.00542457	5e-05	0.0304986	0.08	0.00412924	5.18987e-06
6193	0.00542457	5e-05	0.0304986	0.08	0.00412924	5.18987e-06
6194	0.00542457	5e-05	0.0304986	0.08	0.00412924	5.18987e-06
6195	0.00542457	5e-05	0.0304986	0.08	0.00412924	5.18987e-06
6196	0.00542457	5e-05	0.0304986	0.08	0.00412924	5.18987e-06
6197	0.00542457	5e-05	0.0304986	0.08	0.00412924	5.18987e-06
6198	0.00542456	5e-05	0.0304986	0.08	0.00412924	5.18987e-06
6199	0.00542456	5e-05	0.0304986	0.08	0.00412924	5.18987e-06
6200	0.00542456	5e-05	0.0304986	0.08	0.00412924	5.18987e-06
6201	0.00542456	5e-05	0.0304986	0.08	0.00412924	5.18987e-06
6202	0.00542456	5e-05	0.0304986	0.08	0.00412924	5.18986e-06
6203	0.00542456	5e-05	0.0304986	0.08	0.00412924	5.18986e-06
6204	0.00542456	5e-05	0.0304986	0.08	0.00412924	5.18986e-06
6205	0.00542456	5e-05	0.0304986	0.08	0.00412924	5.18986e-06
6206	0.00542456	5e-05	0.0304986	0.08	0.00412924	5.18986e-06
6207	0.00542455	5e-05	0.0304986	0.08	0.00412924	5.18986e-06
6208	0.00542455	5e-05	0.0304986	0.08	0.00412924	5.18986e-06
6209	0.00542455	5e-05	0.0304986	0.08	0.00412924	5.18986e-06
6210	0.00542455	5e-05	0.0304986	0.08	0.00412924	5.18986e-06
6211	0.00542455	5e-05	0.0304986	0.08	0.00412924	5.18986e-06
6212	0.00542455	5e-05	0.0304986	0.08	0.00412924	5.18986e-06
6213	0.00542455	5e-05	0.0304986	0.08	0.00412924	5.18986e-06
6214	0.00542455	5e-05	0.0304986	0.08	0.00412924	5.18986e-06
6215	0.00542455	5e-05	0.0304986	0.08	0.00412924	5.18986e-06
6216	0.00542454	5e-05	0.0304986	0.08	0.00412924	5.18986e-06
6217	0.00542454	5e-05	0.0304986	0.08	0.00412924	5.18986e-06
6218	0.00542454	5e-05	0.0304986	0.08	0.00412924	5.18986e-06
6219	0.00542454	5e-05	0.0304986	0.08	0.00412924	5.18986e-06
6220	0.00542454	5e-05	0.0304986	0.08	0.00412924	5.18986e-06
6221	0.00542454	5e-05	0.0304986	0.08	0.00412924	5.18986e-06
6222	0.00542454	5e-05	0.0304986	0.08	0.00412924	5.18985e-06
6223	0.00542454	5e-05	0.0304986	0.08	0.00412924	5.18985e-06
6224	0.00542454	5e-05	0.0304986	0.08	0.00412924	5.18985e-06
6225	0.00542453	5e-05	0.0304986	0.08	0.00412924	5.18985e-06
6226	0.00542453	5e-05	0.0304986	0.08	0.00412924	5.18985e-06
6227	0.00542453	5e-05	0.0304986	0.08	0.00412924	5.18985e-06
6228	0.00542453	5e-05	0.0304986	0.08	0.00412924	5.18985e-06
6229	0.00542453	5e-05	0.0304986	0.08	0.00412924	5.18985e-06
6230	0.00542453	5e-05	0.0304986	0.08	0.00412924	5.18985e-06
6231	0.00542453	5e-05	0.0304986	0.08	0.00412924	5.18985e-06
6232	0.00542453	5e-05	0.0304986	0.08	0.00412924	5.18985e-06
6233	0.00542453	5e-05	0.0304986	0.08	0.00412924	5.18985e-06
6234	0.00542453	5e-05	0.0304986	0.08	0.00412924	5.18985e-06
6235	0.00542452	5e-05	0.0304986	0.08	0.00412924	5.18985e-06
6236	0.00542452	5e-05	0.0304986	0.08	0.00412924	5.18985e-06
6237	0.00542452	5e-05	0.0304986	0.08	0.00412924	5.18985e-06
6238	0.00542452	5e-05	0.0304985	0.08	0.00412924	5.18985e-06
6239	0.00542452	5e-05	0.0304985	0.08	0.00412924	5.18985e-06
6240	0.00542452	5e-05	0.0304985	0.08	0.00412924	5.18985e-06
6241	0.00542452	5e-05	0.0304985	0.08	0.00412924	5.18985e-06
6242	0.00542452	5e-05	0.0304985	0.08	0.00412924	5.18985e-06
6243	0.00542452	5e-05	0.0304985	0.08	0.00412924	5.18984e-06
6244	0.00542451	5e-05	0.0304985	0.08	0.00412924	5.18984e-06
6245	0.00542451	5e-05	0.0304985	0.08	0.00412924	5.18984e-06
6246	0.00542451	5e-05	0.0304985	0.08	0.00412924	5.18984e-06
6247	0.00542451	5e-05	0.0304985	0.08	0.00412924	5.18984e-06
6248	0.00542451	5e-05	0.0304985	0.08	0.00412924	5.18984e-06
6249	0.00542451	5e-05	0.0304985	0.08	0.00412924	5.18984e-06
6250	0.00542451	5e-05	0.0304985	0.08	0.00412924	5.18984e-06
6251	0.00542451	5e-05	0.0304985	0.08	0.00412924	5.18984e-06
6252	0.00542451	5e-05	0.0304985	0.08	0.00412924	5.18984e-06
6253	0.0054245	5e-05	0.0304985	0.08	0.00412924	5.18984e-06
6254	0.0054245	5e-05	0.0304985	0.08	0.00412924	5.18984e-06
6255	0.0054245	5e-05	0.0304985	0.08	0.00412924	5.18984e-06
6256	0.0054245	5e-05	0.0304985	0.08	0.00412924	5.18984e-06
6257	0.0054245	5e-05	0.0304985	0.08	0.00412924	5.18984e-06
6258	0.0054245	5e-05	0.0304985	0.08	0.00412924	5.18984e-06
6259	0.0054245	5e-05	0.0304985	0.08	0.00412924	5.18984e-06
6260	0.0054245	5e-05	0.0304985	0.08	0.00412924	5.18984e-06
6261	0.0054245	5e-05	0.0304985	0.08	0.00412924	5.18984e-06
6262	0.0054245	5e-05	0.0304985	0.08	0.00412924	5.18984e-06
6263	0.00542449	5e-05	0.0304985	0.08	0.00412924	5.18983e-06
6264	0.00542449	5e-05	0.0304985	0.08	0.00412924	5.18983e-06
6265	0.00542449	5e-05	0.0304985	0.08	0.00412924	5.18983e-06
6266	0.00542449	5e-05	0.0304985	0.08	0.00412924	5.18983e-06
6267	0.00542449	5e-05	0.0304985	0.08	0.00412924	5.18983e-06
6268	0.00542449	5e-05	0.0304985	0.08	0.00412924	5.18983e-06
6269	0.00542449	5e-05	0.0304985	0.08	0.00412924	5.18983e-06
6270	0.00542449	5e-05	0.0304985	0.08	0.00412924	5.18983e-06
6271	0.00542449	5e-05	0.0304985	0.08	0.00412924	5.18983e-06
6272	0.00542448	5e-05	0.0304985	0.08	0.00412924	5.18983e-06
6273	0.00542448	5e-05	0.0304985	0.08	0.00412924	5.18983e-06
6274	0.00542448	5e-05	0.0304985	0.08	0.00412924	5.18983e-06
6275	0.00542448	5e-05	0.0304985	0.08	0.00412924	5.18983e-06
6276	0.00542448	5e-05	0.0304985	0.08	0.00412924	5.18983e-06
6277	0.00542448	5e-05	0.0304985	0.08	0.00412924	5.18983e-06
6278	0.00542448	5e-05	0.0304985	0.08	0.00412924	5.18983e-06
6279	0.00542448	5e-05	0.0304985	0.08	0.00412924	5.18983e-06
6280	0.00542448	5e-05	0.0304985	0.08	0.00412924	5.18983e-06
6281	0.00542448	5e-05	0.0304985	0.08	0.00412924	5.18983e-06
6282	0.00542447	5e-05	0.0304985	0.08	0.00412924	5.18983e-06
6283	0.00542447	5e-05	0.0304985	0.08	0.00412924	5.18983e-06
6284	0.00542447	5e-05	0.0304985	0.08	0.00412924	5.18982e-06
6285	0.00542447	5e-05	0.0304985	0.08	0.00412924	5.18982e-06
