"T","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
35.,49,144,96,2,5,5,7,10,3,10,0,480,144,0,0,0,0,0,1,2,7,2,1,6,0,0,11,20,88,2,6,400,11,3,14,0,10,30,0,4,233,0,34,4,505,505,2,15,2,2,0,1,620,580,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
36.,48,146,97,3,6,4,4,4,2,10,0,486,146,0,0,0,0,0,1,0,4,1,1,3,0,0,6,20,88,2,6,400,6,4,10,0,4,30,2,12,232,0,32,12,501,501,2,15,0,0,0,0,615,585,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
37.,49,143,98,1,10,3,6,5,1,13,0,482,143,0,0,0,0,0,2.5,0,8,1,0,11,0,0,13,19,89,1,7,400,13,5,18,0,4,30,2,11,232,0,32,11,500,500,2,14,4,4,0,3,620,580,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
38.,47,146,96,3,9,5,5,2,3,14,0,484,146,0,0,0,0,0,1,2,9,2.5,0,8,0,0,13,16,92,0,8,400,13,5,18,0,6,30,0,9,236,0,28,9,506,506,1,11,3,3,0,3,616,584,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
39.,48,147,97,3,7,2,1,3,4,9,0,488,147,0,0,0,0,0,2,0,4,0.5,1,6,0,0,8,16,92,0,8,400,8,4,12,0,2,30,0,10,235,0,29,10,506,506,0,11,4,4,0,3,616,584,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
40.,49,146,98,2,5,2,3,5,2,7,0,488,146,0,0,0,0,0,1,3,3,1.5,0,5,0,0,8,13,95,1,7,400,8,6,14,0,6,30,3,10,236,0,31,10,497,497,0,10,3,3,0,2,620,580,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
41.,48,148,99,3,3,1,3,2,1,4,0,494,148,0,0,0,0,0,2,2,3,1.5,0,6,0,0,9,16,92,2,6,400,9,4,13,0,2,30,3,10,235,0,33,10,490,490,3,16,2,2,0,1,620,580,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
42.,49,143,97,3,10,5,2,5,1,15,0,480,143,0,0,0,0,0,1.5,1,5,1.5,0,6,0,0,9,15,93,3,5,400,9,3,12,0,6,30,1,16,237,0,29,16,503,503,2,14,3,3,0,3,617,583,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
43.,49,146,95,1,7,7,3,4,3,14,0,482,146,0,0,0,0,0,1,1,5,1,0,6,0,0,8,16,92,3,5,400,8,8,16,0,4,30,1,9,233,0,29,9,495,495,0,10,0,0,0,0,617,583,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
44.,49,145,98,1,10,3,2,1,1,13,0,486,145,0,0,0,0,0,2,1,4,3,0,3,0,0,9,16,92,2,6,400,9,8,17,3,1,30,2,12,234,0,35,12,501,501,0,16,1,1,0,1,617,583,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
45.,49,147,97,3,4,3,0,5,3,7,0,488,147,0,0,0,0,0,1,0,6,1,1,5,0,0,8,14,94,2,8,400,8,1,9,1,1,30,1,10,233,0,35,8,493,493,0,17,2,2,0,2,609,591,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
46.,49,146,98,1,4,2,6,6,2,6,0,488,146,0,0,0,0,0,2,0,6,1,0,8,0,0,10,18,90,1,8,400,10,5,15,0,4,30,0,17,232,0,24,17,507,507,2,10,1,1,0,0,599,601,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
47.,50,146,97,1,5,5,1,4,1,10,0,486,146,0,0,0,0,0,0.5,0,3,0.5,0,3,0,0,4,17,91,4,6,400,4,1,5,0,2,30,2,4,236,0,31,4,498,498,1,20,4,4,0,4,605,595,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
48.,49,145,94,1,8,9,4,5,3,17,0,478,145,0,0,0,0,0,2,1,3,1.5,1,4,0,0,8,20,88,5,5,400,8,2,10,0,4,30,1,9,233,0,31,9,496,496,1,13,5,5,0,4,604,596,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
49.,49,146,96,3,4,6,2,6,2,10,0,484,146,0,0,0,0,0,2,1,4,2,0,5,0,0,9,17,91,2,8,400,9,7,16,0,5,30,0,13,236,0,28,13,504,504,0,12,3,3,0,3,608,592,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
50.,49,149,98,1,3,3,1,0,1,6,0,494,149,0,0,0,0,0,3.5,1,4,2.5,0,7,0,0,12,19,89,0,10,400,12,7,19,0,5,30,2,9,237,0,21,9,501,501,0,20,3,3,0,3,612,588,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
