# Output of 'KaSim' 'Agents.ka' '8020.ka' 'Variables.ka' 'Observables.ka' 'Rules.ka' 'Modifications_weakLTP16.ka' '-l' '5000' '-p' '1' '-o' 'weakLTP16_3.out' -seed 155741728
# "uuid" : "562036821"
"[T]","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
53.,49,146,96,0,7,6,5,3,2,13,0,484,146,0,0,0,0,0,0.5,4,0,1,3,0,0,0,5,20,88,1,9,0,5,7,12,0,6,30,3,13,810,5,5,13,538,538,1,18,2,2,0,2,551,649,0,499,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
54.,47,146,97,5,6,4,4,4,2,10,0,486,146,0,0,0,0,0,1,0,0,0,2,0,0,0,2,19,89,1,9,2,2,8,10,0,4,30,1,6,801,5,13,6,540,540,2,15,1,1,0,1,550,650,0,499,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
55.,47,146,96,4,7,6,5,3,2,13,0,484,146,0,0,0,0,0,0.5,2,0,1.5,0,0,0,0,3,18,90,0,10,1,3,5,8,0,1,30,0,15,801,6,9,15,538,538,0,11,2,2,0,2,551,649,0,499,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
56.,49,148,97,1,1,5,5,4,1,6,0,490,148,0,0,0,0,0,0.5,1,0,0,2,0,0,0,2,21,87,1,9,1,2,7,9,0,4,30,2,13,796,5,8,13,520,520,1,16,0,0,0,0,551,649,0,499,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
57.,49,147,98,2,3,3,3,4,1,6,0,490,147,0,0,0,0,0,0,2,0,0,0,2,0,0,2,18,90,0,10,2,2,6,8,0,2,30,1,4,789,5,10,4,525,525,1,18,1,1,0,1,550,650,0,499,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
58.,48,148,97,3,3,6,3,1,0,9,0,490,148,0,0,0,0,0,1,2,0,2,0,0,0,0,4,17,91,1,9,1,4,9,13,0,3,30,0,13,789,5,6,13,541,541,0,13,5,5,0,5,551,649,0,499,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
59.,49,148,98,2,2,3,2,3,1,5,0,492,148,0,0,0,0,0,0,3,0,1,0,1,0,0,3,19,89,2,8,0,3,8,11,0,4,30,3,11,788,5,9,11,546,546,3,15,5,5,0,4,552,648,0,499,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
60.,49,145,98,2,9,2,1,3,2,11,0,486,145,0,0,0,0,0,0.5,1,0,0.5,1,0,0,0,2,18,90,1,9,2,2,10,12,0,5,30,2,12,789,5,7,12,541,541,1,13,3,3,0,2,551,649,0,499,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
61.,48,146,97,3,5,5,5,4,1,10,0,486,146,0,0,0,0,0,0.5,4,0,0.5,3,1,0,0,5,17,91,2,8,0,5,11,16,1,5,30,2,11,783,4,7,11,545,545,0,11,3,3,0,3,553,647,0,499,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
62.,48,145,96,3,9,6,3,3,2,15,0,482,145,0,0,0,0,0,0.5,4,0,1,2,1,0,0,5,18,90,2,8,0,5,8,13,0,4,30,1,10,779,4,11,10,538,538,2,10,4,4,0,3,553,647,0,499,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
63.,48,147,97,3,5,5,3,2,1,10,0,488,147,0,0,0,0,0,0.5,1,0,0,1,1,0,0,2,14,94,4,6,0,2,8,10,1,2,30,2,8,776,3,8,7,537,537,0,18,3,3,0,3,553,647,0,499,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
