# Output of 'KaSim' 'AMPA5_12.ka' 'camkii.ka' 'pickgrip3.ka' 'Calcium_signalling.ka' 'K868.ka' 'K870.ka' 'K882.ka' 'Subunits.ka' 'Mod_Basal.ka' '-l' '5000' '-p' '1' '-o' 'All12.out' -seed 681695151
# "uuid" : "836959346"
"[T]","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","23AMPA_GRIP_endo","23AMPA_GRIP_PSD","23AMPA_PICK_endo","23AMPA_PICK_PSD","23AMPA_NSF","23AMPA_GRIP_PICK_endo","23AMPA_GRIP_PICK_PSD","23AMPA_S880","23AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23"
4642.,0,0,8,4,0,4,7,1,0,10,98,0,6,8.,41,8,1,9,0,10,0,75,8,19,19,2,3,39,59,2,30,2,14,20,1,0,7,3,0,1,0,1,1,0,1,0,6,30,3,8,276,7,4,3,1,0,13,1,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,291,8
4643.,0,0,7,3,0,4,6,1,0,8,100,1,5,7.,42,7,1,8,0,11,0,79,19,38,38,0,6,38,62,2,25,1,27,18,1,0,7,2,0,0,0,1,0,0,1,0,8,30,0,19,276,7,4,3,1,0,13,1,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,291,8
4644.,0,0,7,3,0,4,6,1,0,10,98,1,5,7.,43,7,0,7,1,11,0,71,12,33,33,4,6,40,59,1,28,1,15,19,0,0,7,2,0,0,0,1,0,0,0,0,5,30,1,12,274,11,2,3,1,0,13,1,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,291,8
4645.,0,0,7,3,0,4,6,1,0,7,101,0,6,7.,43,7,0,7,0,10,0,75,7,30,30,0,4,40,64,2,26,1,15,17,1,0,5,0,0,0,0,0,0,0,0,0,1,30,1,7,274,10,2,4,1,0,13,1,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,291,8
4646.,0,0,9,5,0,4,7,2,0,8,100,0,6,9.,41,9,0,9,0,10,0,75,11,40,40,2,5,38,61,2,29,1,20,20,1,0,8,1,0,0,0,1,0,0,0,0,6,30,0,11,273,12,1,4,1,0,12,1,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,291,8
4647.,0,0,9,6,0,3,7,2,0,7,101,0,6,9.,41,9,0,9,0,11,0,75,10,31,31,0,7,40,62,2,26,0,17,17,0,0,8,2,0,2,0,0,1,0,0,0,5,30,1,10,272,13,1,3,2,0,13,1,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,291,8
4648.,0,0,9,6,0,3,7,2,0,6,102,1,5,9.,41,9,0,9,0,12,0,80,11,27,27,0,3,39,60,4,33,1,22,24,1,0,8,2,0,0,0,1,0,0,0,0,4,30,2,11,272,13,1,3,2,0,12,1,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,291,8
4649.,0,0,9,6,0,3,7,2,0,8,100,0,6,9.,41,9,0,9,1,11,0,74,9,31,31,0,6,39,60,4,30,0,19,19,0,0,9,2,0,0,0,0,0,0,0,0,3,30,0,9,273,12,1,3,2,0,11,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,291,8
4650.,0,0,8,5,0,3,6,2,0,8,100,0,6,8.,42,8,0,8,0,10,0,79,10,30,30,1,5,38,58,4,27,0,16,10,0,0,7,3,0,2,0,2,2,0,0,0,10,30,2,10,273,12,1,3,2,0,11,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,291,8
4651.,0,0,9,6,0,3,7,2,0,8,100,2,4,9.,41,9,0,9,0,9,0,75,10,36,36,0,5,40,60,3,30,0,13,19,0,0,7,3,0,0,0,0,0,0,0,0,5,30,2,10,274,11,1,3,2,0,10,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,291,8
4652.,0,0,10,7,0,3,8,2,0,10,98,4,2,10.,40,10,0,10,0,8,0,77,10,25,25,2,7,39,60,1,25,0,21,14,0,0,9,3,0,2,0,1,2,0,0,0,7,30,1,10,275,10,0,4,2,0,10,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,291,8
4653.,0,0,11,8,0,3,9,2,0,9,99,1,5,11.,39,11,0,11,0,9,0,79,7,28,28,0,10,39,60,2,22,2,18,12,0,0,9,4,0,1,0,0,1,0,0,0,2,30,1,7,275,10,0,4,2,0,10,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,291,8
4654.,0,0,11,8,0,3,9,2,0,8,100,1,5,11.,39,11,0,11,1,9,0,78,10,27,27,3,8,39,58,2,23,0,18,15,0,0,7,3,0,2,0,0,2,0,0,0,6,30,1,10,275,10,0,4,2,0,9,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,291,8
4655.,0,0,11,7,0,4,9,2,0,11,97,2,4,11.,39,11,0,11,0,9,0,80,8,33,33,1,4,39,63,1,26,0,20,18,0,0,7,1,0,0,0,0,0,0,0,0,2,30,2,8,276,9,0,4,2,0,9,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,291,8
4656.,0,0,10,5,0,5,8,2,0,10,98,1,5,10.,40,10,0,10,0,7,0,77,7,33,33,2,5,38,62,1,25,0,16,17,0,0,6,1,0,0,0,1,0,0,0,0,7,30,2,7,277,8,0,4,2,0,9,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,291,8
4657.,0,0,10,6,0,4,9,1,0,11,97,0,6,10.,40,10,0,10,0,7,0,75,9,23,23,2,4,39,61,2,28,1,14,17,1,0,9,1,0,1,0,2,1,0,0,0,1,30,5,9,277,8,0,4,2,0,9,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,291,8
4658.,0,0,8,5,0,3,7,1,0,13,95,1,7,8.,42,8,0,8,0,6,0,79,9,28,28,3,5,40,61,1,25,0,22,20,0,0,5,1,0,0,0,1,0,0,0,0,5,30,2,9,277,8,0,3,3,0,7,3,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,291,8
4659.,0,0,9,4,0,5,8,1,0,18,90,3,5,9.,41,9,0,9,0,6,0,72,9,27,27,2,0,39,62,1,30,2,15,20,0,0,6,1,0,1,0,0,0,0,0,0,3,30,2,9,278,7,0,3,3,0,7,2,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,291,8
4660.,0,0,9,3,0,6,8,1,0,18,90,1,7,9.,41,9,0,9,1,6,0,73,14,36,36,2,6,39,63,0,26,0,13,15,0,0,8,1,0,1,0,0,1,0,0,0,7,30,0,14,278,7,0,3,3,0,7,2,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,291,8
4661.,0,0,10,4,0,6,8,2,0,16,92,2,6,10.,40,10,0,10,0,5,0,68,10,32,32,2,4,40,63,0,27,0,22,21,0,0,10,1,0,0,0,1,0,0,0,0,4,30,1,10,278,7,0,3,3,0,7,2,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,291,8
4662.,0,0,10,4,0,6,8,2,0,13,95,2,6,10.,40,10,0,10,0,4,0,69,11,32,32,2,5,38,62,1,26,0,17,14,0,0,9,1,0,0,0,0,0,0,0,0,2,30,0,11,278,6,1,3,3,0,9,2,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,291,8
4663.,0,0,11,5,0,6,9,2,0,12,96,1,7,11.,39,11,0,11,1,4,0,71,9,35,35,0,4,38,64,1,28,0,25,21,0,0,9,1,0,0,0,0,0,0,0,0,4,30,0,9,278,6,1,2,4,0,10,2,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,291,8
4664.,0,0,11,6,0,5,9,2,0,15,93,2,6,11.,38,11,1,12,1,4,0,68,10,30,30,0,6,40,63,1,25,1,15,15,0,0,9,2,0,0,0,0,0,0,1,1,4,30,1,10,277,7,1,2,4,0,10,2,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,291,8
4665.,0,0,12,6,1,5,11,1,0,16,92,1,7,12.,37,12,1,13,0,4,0,68,10,27,27,0,7,36,62,2,26,1,14,19,1,0,12,2,0,1,0,1,1,0,1,0,5,30,0,10,277,7,1,2,4,0,10,2,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,291,8
4666.,0,0,12,6,1,5,11,1,0,14,94,1,7,12.,37,12,1,13,0,6,0,68,7,32,32,3,6,38,62,0,23,1,21,14,0,0,9,1,0,1,0,2,1,0,1,0,3,30,2,7,277,7,1,4,2,0,10,2,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,291,8
4667.,0,0,13,8,1,4,12,1,0,10,98,0,8,13.,37,13,0,13,0,6,0,67,8,21,21,0,3,36,66,0,28,0,13,19,0,0,10,0,0,0,0,0,0,0,0,0,5,30,0,8,277,7,1,4,1,1,10,2,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,291,8
4668.,0,0,14,9,1,4,13,1,0,10,98,0,8,14.,36,14,0,14,0,5,0,73,8,27,27,1,3,40,61,3,31,1,12,22,0,0,7,1,0,0,0,0,0,0,0,0,5,30,0,8,277,7,1,3,2,1,11,2,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,291,8
4669.,0,0,13,9,1,3,13,0,0,11,97,0,8,13.,37,13,0,13,0,6,0,70,12,28,28,0,5,38,63,2,29,0,17,22,0,0,9,1,0,1,0,0,1,0,0,0,7,30,2,12,277,7,1,3,1,2,11,2,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,291,8
4670.,0,0,13,8,1,4,13,0,0,14,94,1,7,13.,37,13,0,13,0,6,0,70,10,28,28,2,5,38,62,1,27,0,17,18,0,0,7,1,0,1,0,0,0,0,0,0,3,30,2,10,277,7,1,3,1,2,11,2,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,291,8
4671.,0,0,11,6,1,4,11,0,0,16,92,1,7,11.,39,11,0,11,0,6,0,66,10,35,35,1,9,38,62,2,23,1,19,10,0,0,8,1,0,0,0,1,0,0,0,0,3,30,3,10,277,7,1,3,1,2,11,2,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,291,8
4672.,0,0,10,5,1,4,10,0,0,15,93,1,7,10.,40,10,0,10,0,7,0,67,9,37,37,4,8,38,58,2,25,2,22,16,2,0,7,2,0,0,0,0,0,0,0,0,1,30,3,9,277,7,1,3,1,2,10,2,0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,291,8
4673.,0,0,11,6,1,4,11,0,0,12,96,0,8,11.,39,11,0,11,1,6,0,73,10,34,34,1,4,39,60,3,28,2,16,14,2,0,8,2,0,1,0,0,0,0,0,0,3,30,5,10,278,6,1,3,1,2,9,2,0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,291,8
4674.,0,0,11,5,1,5,10,1,0,13,95,0,7,11.,39,11,0,11,1,5,0,72,9,24,24,0,4,40,63,2,22,3,16,9,1,0,7,1,0,1,0,1,1,0,0,0,2,30,4,9,278,6,1,3,1,2,9,2,0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,291,8
4675.,0,0,11,5,1,5,10,1,0,12,96,0,8,11.,39,11,0,11,0,5,0,70,7,30,30,2,6,40,59,4,27,1,12,25,1,0,8,1,0,0,0,0,0,0,0,0,1,30,3,7,278,6,1,3,1,2,9,2,0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,291,8
4676.,0,0,11,5,1,5,10,1,0,11,97,1,7,11.,39,11,0,11,1,5,0,68,10,34,34,1,6,40,60,4,28,0,17,16,0,0,9,1,0,0,0,0,0,0,0,0,5,30,1,10,277,7,1,3,1,2,9,1,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,291,8
4677.,0,0,12,6,1,5,9,3,0,10,98,0,8,12.,38,12,0,12,0,5,0,67,7,29,29,0,5,39,65,1,25,2,12,18,0,0,8,0,0,1,0,0,0,0,0,0,5,30,2,7,277,7,1,2,2,2,9,1,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,291,8
4678.,0,0,13,7,1,5,10,3,0,13,95,1,7,13.,37,13,0,13,0,8,0,60,8,26,26,2,5,38,62,1,26,1,21,16,1,0,11,1,0,1,0,0,1,0,0,0,7,30,2,8,277,7,1,2,2,2,9,1,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,291,8
4679.,0,0,12,7,1,4,9,3,0,13,95,1,7,12.,37,12,1,13,0,7,0,62,11,34,34,0,6,37,64,1,29,0,16,18,0,0,8,1,0,0,0,1,0,0,0,0,3,30,1,11,278,6,1,2,2,2,9,1,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,291,8
4680.,0,0,11,5,1,5,9,2,0,13,95,3,5,11.,38,11,1,12,1,7,0,61,4,33,33,1,4,40,64,0,28,0,16,19,0,0,7,1,0,0,0,0,0,0,0,1,2,30,2,4,278,6,1,2,3,1,8,1,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,291,8
4681.,0,0,11,6,1,4,10,1,0,11,97,1,7,11.,39,11,0,11,0,9,0,59,7,21,21,0,4,40,65,0,26,0,22,17,0,0,6,1,0,2,0,0,0,0,0,0,8,30,3,7,277,7,1,2,3,1,7,1,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,291,8
4682.,0,0,11,6,1,4,9,2,0,12,96,1,7,11.,39,11,0,11,0,10,0,61,8,32,32,2,2,38,63,0,31,0,22,17,0,0,9,1,0,0,0,1,0,0,0,0,5,30,1,8,276,8,1,2,3,1,7,1,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,291,8
4683.,0,0,10,6,1,3,7,3,0,13,95,0,8,10.,40,10,0,10,0,11,0,60,5,27,27,0,2,39,62,3,32,0,14,25,0,0,8,1,0,1,0,1,0,0,0,0,1,30,3,5,276,8,1,2,3,1,8,1,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,291,8
4684.,0,0,8,5,1,2,6,2,0,12,96,1,7,8.,42,8,0,8,0,9,0,60,9,28,28,1,5,40,61,4,31,2,16,21,2,0,6,0,0,0,0,0,0,0,0,0,2,30,1,9,276,8,1,2,3,1,8,1,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,291,8
4685.,0,0,9,6,1,2,8,1,0,13,95,1,7,9.,41,9,0,9,0,10,0,54,5,26,26,1,5,39,62,3,30,1,16,22,1,0,8,0,0,0,0,0,0,0,0,0,3,30,1,5,275,9,1,2,3,1,8,1,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,291,8
4686.,0,0,9,6,1,2,8,1,0,12,96,0,8,9.,40,9,1,10,0,10,0,64,13,34,34,0,2,38,63,3,27,2,24,15,2,0,5,0,0,0,0,1,0,0,0,1,7,30,0,13,275,9,1,2,3,1,7,0,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,291,8
4687.,0,0,10,6,1,3,9,1,0,11,97,2,6,10.,39,10,1,11,1,7,0,65,9,29,29,1,6,38,61,3,25,0,10,15,0,0,9,1,0,1,0,2,0,0,0,1,7,30,0,9,276,8,1,3,2,1,6,0,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,291,8
4688.,0,0,10,4,1,5,9,1,0,13,95,1,7,10.,39,10,1,11,0,8,0,66,14,31,31,0,6,39,63,2,25,1,16,11,1,0,8,1,0,1,0,0,1,0,0,1,5,30,2,14,276,8,1,3,2,1,7,0,1,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,291,8
4689.,0,0,10,4,1,5,9,1,0,11,97,1,7,10.,39,10,1,11,0,8,0,74,14,39,39,1,0,38,62,2,25,2,16,19,2,0,8,1,0,0,0,1,0,0,0,1,5,30,3,14,276,8,1,3,2,1,7,0,1,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,291,8
4690.,0,0,10,4,1,5,9,1,0,10,98,1,7,10.,38,10,2,12,0,8,0,69,7,25,25,0,4,39,63,2,30,0,15,22,0,0,8,1,0,1,0,0,1,0,0,1,1,30,2,7,272,12,1,3,2,1,6,1,1,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,291,8
4691.,0,0,10,4,1,5,9,1,0,10,98,3,5,10.,38,10,2,12,0,7,0,69,9,33,33,0,4,39,64,1,31,0,16,21,0,0,7,1,0,1,0,1,0,0,0,2,7,30,4,9,273,10,2,3,2,1,7,1,1,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,291,8
4692.,0,0,13,6,1,6,12,1,0,13,95,2,6,13.,35,13,2,15,0,8,0,68,11,30,30,2,8,38,62,0,24,0,16,16,0,0,12,1,1,2,0,0,1,0,0,1,6,30,2,11,274,9,2,3,2,1,7,1,1,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,291,8
4693.,0,0,11,3,1,7,11,0,0,13,95,1,7,11.,37,11,2,13,0,8,0,67,5,23,23,2,5,40,62,1,24,2,10,17,1,0,10,1,0,0,0,0,0,0,0,0,4,30,2,5,275,8,3,2,2,1,8,1,1,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,291,8
4694.,0,0,9,3,1,5,9,0,0,16,92,2,6,9.,39,9,2,11,0,8,0,65,15,38,38,1,2,38,64,0,31,0,10,19,0,0,6,1,0,1,0,1,0,0,0,1,4,30,1,15,275,8,3,2,2,1,8,1,1,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,291,8
4695.,0,0,9,4,2,3,9,0,0,21,87,2,6,9.,39,9,2,11,1,8,0,56,13,31,31,1,4,40,64,0,31,0,13,20,0,0,7,1,0,1,0,1,0,0,0,1,8,30,3,14,275,8,3,2,2,1,8,1,1,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,291,8
4696.,0,0,7,3,2,2,7,0,0,21,87,2,6,7.,41,7,2,9,0,8,0,60,13,33,33,0,3,39,65,0,32,0,18,17,0,0,6,1,0,0,0,0,0,0,0,2,5,30,1,13,276,7,3,2,2,1,8,1,1,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,291,8
4697.,0,0,10,7,1,2,10,0,0,18,90,0,8,10.,38,10,2,12,1,8,0,69,15,37,37,1,5,40,63,1,29,0,21,18,0,0,7,1,0,0,0,0,0,0,0,1,5,30,0,15,276,7,3,3,1,1,9,1,1,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,291,8
4698.,0,0,11,7,1,3,11,0,0,17,91,1,7,11.,37,11,2,13,0,8,0,65,10,32,32,0,8,39,64,2,29,1,13,20,1,0,7,0,0,0,0,1,0,0,0,2,7,30,1,10,275,8,3,3,1,1,9,1,1,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,291,8
4699.,0,0,12,8,1,3,12,0,0,18,90,1,7,12.,36,12,2,14,0,8,0,62,9,37,37,2,7,40,61,2,27,0,17,14,0,0,7,1,0,0,0,0,0,0,0,2,3,30,4,9,276,7,4,2,1,1,11,1,1,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,291,8
4700.,0,0,13,8,1,4,12,1,0,15,93,3,5,13.,35,13,2,15,1,8,0,61,13,35,35,3,7,39,60,3,28,1,13,18,1,0,11,0,0,0,0,1,0,0,0,2,0,30,2,13,276,7,4,2,1,1,12,1,1,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,291,8
4701.,0,0,13,10,0,3,12,1,0,20,88,1,7,13.,35,13,2,15,0,8,0,65,12,29,29,4,5,39,59,3,28,0,16,17,0,0,11,0,0,0,0,0,0,0,0,2,5,30,3,12,276,7,4,2,1,1,13,0,1,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,291,8
4702.,0,0,13,10,0,3,12,1,0,16,92,1,7,13.,35,13,2,15,0,8,0,67,8,26,26,0,5,38,61,5,27,1,18,16,1,0,10,0,0,1,0,0,0,0,0,1,3,30,2,8,276,7,4,2,1,1,12,0,1,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,291,8
4703.,0,0,13,10,0,3,12,1,0,16,92,0,8,13.,35,13,2,15,1,8,0,66,9,26,26,1,2,39,61,4,29,0,18,18,0,0,10,0,0,0,0,0,0,0,0,0,2,30,3,9,275,8,4,2,1,1,12,0,1,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,291,8
4704.,0,0,14,10,0,4,13,1,0,18,90,2,6,14.,34,14,2,16,0,8,0,68,7,19,19,0,4,33,61,5,25,2,21,15,1,0,13,0,0,0,0,0,0,0,0,1,4,30,3,7,275,7,5,2,1,1,11,0,1,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,291,8
4705.,0,0,14,9,0,5,13,1,0,19,89,1,7,14.,34,14,2,16,0,8,0,62,9,23,23,1,11,39,60,5,22,0,17,14,0,0,10,0,0,1,0,0,0,0,0,1,5,30,5,9,275,7,5,2,1,1,12,0,1,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,291,8
4706.,0,0,12,7,0,5,11,1,0,18,90,2,6,12.,36,12,2,14,0,8,0,61,5,26,26,3,6,39,58,5,27,3,14,20,3,0,8,0,0,0,0,0,0,0,0,0,5,30,0,5,276,6,5,2,1,1,12,0,1,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,291,8
4707.,0,0,12,8,0,4,11,1,0,18,90,1,7,12.,36,12,2,14,0,8,0,64,5,22,22,1,7,39,60,5,24,1,17,14,1,0,8,0,0,0,0,1,0,0,0,2,5,30,2,5,276,6,5,2,1,1,12,0,1,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,291,8
4708.,0,0,11,7,0,4,10,1,0,18,90,0,8,11.,37,11,2,13,0,7,0,61,4,18,18,0,7,39,62,4,24,1,15,10,1,0,5,0,0,0,0,0,0,0,0,2,2,30,3,4,276,7,4,2,1,1,12,0,1,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,291,8
4709.,0,0,12,8,0,4,11,1,0,15,93,2,6,12.,35,12,3,15,0,7,0,62,3,19,19,0,6,40,62,4,26,2,19,14,2,0,7,0,0,0,0,0,0,0,1,2,6,30,1,3,275,8,4,2,1,1,12,0,1,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,291,8
4710.,0,0,13,9,0,4,12,1,0,18,90,2,6,13.,35,13,2,15,0,6,0,59,11,41,41,2,7,40,59,4,26,3,16,16,1,0,10,1,0,1,0,0,0,0,0,2,2,30,2,11,274,9,4,2,1,1,11,0,1,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,291,8
4711.,0,0,12,8,0,4,9,3,0,18,90,0,8,12.,36,12,2,14,0,6,0,61,15,37,37,1,1,40,60,4,27,2,17,16,2,0,8,1,0,1,0,1,1,0,0,2,5,30,3,15,275,8,4,2,1,1,11,1,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,291,8
4712.,0,0,11,8,0,3,10,1,0,16,92,1,7,11.,37,11,2,13,1,6,0,62,13,39,39,0,4,38,61,4,25,2,26,17,1,0,8,1,0,1,0,0,0,0,0,1,6,30,2,13,275,8,4,2,1,1,11,1,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,291,8
4713.,0,0,12,7,0,5,10,2,0,16,92,1,7,12.,36,12,2,14,1,7,0,71,9,25,25,1,4,40,60,2,29,2,17,18,2,0,7,2,1,0,0,0,0,0,0,1,3,30,5,9,275,9,3,2,1,1,12,1,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,291,8
4714.,0,0,12,7,0,5,10,2,0,17,91,1,7,12.,36,12,2,14,0,8,0,60,11,35,35,0,4,39,60,3,27,1,23,18,1,0,8,2,1,1,1,0,1,1,0,2,3,30,5,11,277,7,3,2,1,1,12,1,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,291,8
4715.,0,0,14,7,0,7,12,2,0,18,90,1,7,14.,34,14,2,16,1,8,0,60,7,22,22,2,4,38,59,3,23,3,15,16,1,0,7,2,0,1,0,0,1,0,0,2,3,30,3,7,277,7,3,2,1,1,11,1,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,291,8
4716.,0,0,13,5,0,8,11,2,0,17,91,0,8,13.,36,13,1,14,0,9,0,60,13,24,24,0,9,39,62,2,27,1,16,13,1,0,10,2,0,0,0,0,0,0,0,1,3,30,5,13,276,8,3,2,1,0,11,1,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,290,8
4717.,0,0,12,5,0,7,12,0,0,17,91,3,5,12.,37,12,1,13,1,10,0,63,13,36,36,0,4,39,63,1,28,0,21,18,0,0,9,2,0,1,0,1,0,0,0,0,6,30,2,13,275,9,3,2,1,0,11,1,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,290,8
4718.,0,0,14,7,0,7,14,0,0,17,91,0,8,14.,35,14,1,15,0,10,0,60,9,33,33,0,4,36,63,1,26,1,15,15,1,0,11,2,0,0,1,0,0,0,0,1,4,30,0,9,275,9,3,3,0,0,11,1,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,290,8
4719.,0,0,11,5,0,6,11,0,0,22,86,1,7,11.,38,11,1,12,0,10,0,59,8,30,30,0,3,39,62,2,29,2,13,20,1,0,8,2,0,2,0,0,1,0,0,1,5,30,1,8,274,10,4,2,0,0,11,1,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,290,8
4720.,0,0,10,4,0,6,10,0,0,22,86,2,6,10.,39,10,1,11,0,10,0,52,6,36,36,1,5,37,62,2,29,0,15,23,0,0,7,1,0,2,0,0,0,0,0,1,8,30,0,6,274,9,5,2,0,0,11,1,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,290,8
4721.,0,0,10,4,0,6,10,0,0,19,89,1,7,10.,39,10,1,11,0,11,0,53,16,40,40,0,3,39,64,2,26,2,12,15,1,0,8,0,0,0,0,0,0,0,0,1,2,30,1,16,274,9,5,2,0,0,11,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,290,8
