# Output of 'KaSim' 'AMPA5_8020.ka' 'camkii.ka' 'pickgrip3.ka' 'Calcium_signalling.ka' 'K868.ka' 'K870.ka' 'K882.ka' 'Subunits.ka' 'Mod_Basal.ka' '-l' '5000' '-p' '1' '-o' 'most12.out' -seed 180519390
# "uuid" : "583392099"
"[T]","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","23AMPA_GRIP_endo","23AMPA_GRIP_PSD","23AMPA_PICK_endo","23AMPA_PICK_PSD","23AMPA_NSF","23AMPA_GRIP_PICK_endo","23AMPA_GRIP_PICK_PSD","23AMPA_S880","23AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23"
3705.,0,0,21,12,2,7,19,2,0,27,81,2,8,21.,21,21,8,29,0,7,0,44,12,42,42,1,3,39,53,3,22,0,23,17,0,0,17,8,1,4,1,2,3,1,3,5,6,30,3,12,248,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,253,59
3706.,0,0,21,10,3,8,19,1,1,27,81,1,9,21.,20,21,9,30,0,8,0,50,7,20,20,1,3,38,50,5,21,3,9,13,2,0,15,9,1,6,1,5,3,0,4,6,9,30,0,7,248,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,253,59
3707.,0,0,24,13,2,9,22,1,1,23,85,1,9,24.,18,24,8,32,0,8,0,51,6,34,34,1,4,39,50,5,22,2,17,18,2,0,16,9,1,6,0,2,1,0,1,6,4,30,0,6,246,6,1,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,253,59
3708.,0,0,23,10,2,11,21,1,1,21,87,2,8,23.,19,23,8,31,0,9,0,48,8,28,28,2,5,39,51,5,16,3,16,11,3,0,15,7,1,8,0,3,3,0,1,5,6,30,3,8,246,6,1,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,253,59
3709.,0,0,24,11,2,11,22,1,1,23,85,2,8,24.,20,24,6,30,1,9,0,47,13,37,37,1,4,39,50,7,22,2,9,18,1,0,15,7,1,4,0,4,3,0,1,4,9,30,4,13,245,7,1,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,253,59
3710.,0,0,23,11,2,10,20,2,1,21,87,0,10,23.,20,23,7,30,0,7,0,45,10,33,33,2,8,36,48,6,17,2,11,9,2,0,20,8,2,5,1,4,1,1,1,4,6,30,3,10,244,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,253,59
3711.,0,0,24,13,2,9,19,4,1,20,88,1,9,24.,20,24,6,30,3,7,0,44,10,23,23,0,3,39,48,6,25,2,14,12,2,0,15,10,2,6,0,1,4,0,1,3,4,30,1,10,244,9,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,253,59
3712.,0,0,25,15,2,8,20,4,1,19,89,1,9,25.,19,25,6,31,0,7,0,48,7,22,22,0,4,39,46,7,16,3,13,11,2,0,15,11,2,6,2,5,3,2,1,5,3,30,2,7,245,8,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,253,59
3713.,0,0,26,17,2,7,23,2,1,18,90,1,9,26.,17,26,7,33,0,9,0,48,8,20,20,0,5,39,47,7,21,1,18,10,1,0,21,10,2,5,0,1,3,0,1,4,4,30,4,8,245,8,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,253,59
3714.,0,0,26,15,3,8,24,1,1,15,93,0,10,26.,16,26,8,34,0,9,0,51,12,28,28,2,4,37,43,7,21,1,17,11,1,0,22,12,2,6,0,4,3,0,1,6,3,30,2,12,245,8,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,253,59
3715.,0,0,26,13,2,11,23,2,1,12,96,0,10,26.,14,26,10,36,0,10,0,49,14,37,37,2,3,40,45,9,21,4,14,11,3,0,15,8,2,2,1,3,1,1,2,6,1,30,4,14,245,8,0,0,0,0,4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,253,59
3716.,0,0,27,13,2,12,23,3,1,11,97,0,10,27.,13,27,10,37,0,10,0,50,11,35,35,2,5,39,46,7,22,1,20,12,1,0,18,8,3,4,1,4,1,1,2,8,1,30,1,11,244,9,0,0,0,0,4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,253,59
3717.,0,0,27,12,3,12,22,4,1,15,93,1,9,27.,12,27,11,38,1,10,0,50,12,30,30,2,2,38,50,5,23,3,13,14,2,0,21,5,4,4,4,1,2,3,1,9,5,30,0,12,245,8,0,0,0,0,4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,253,59
3718.,0,0,23,11,3,9,18,4,1,17,91,1,8,23.,15,23,12,35,0,9,0,47,5,21,21,0,6,39,49,7,23,3,11,16,2,0,13,7,3,1,0,6,1,0,2,9,4,30,2,5,245,7,1,0,0,0,5,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,4,253,59
3719.,0,0,23,12,0,11,18,5,0,16,92,2,8,23.,15,23,12,35,0,9,0,58,7,30,30,2,11,36,45,9,10,5,21,4,4,0,16,7,3,5,0,6,3,0,3,5,5,30,2,7,243,9,1,0,0,0,5,0,0,0,0,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,4,253,59
3720.,0,0,23,13,0,10,18,5,0,16,92,1,9,23.,15,23,12,35,0,9,0,56,6,26,26,0,4,36,50,10,24,3,14,12,3,0,16,5,1,2,1,4,1,0,4,7,4,30,0,6,245,7,1,0,0,0,5,0,0,0,0,2,0,0,0,0,5,0,0,0,0,2,0,0,0,0,4,253,59
3721.,0,0,22,13,0,9,16,6,0,16,92,0,10,22.,17,22,11,33,0,9,0,54,4,23,23,2,3,39,47,7,25,4,14,16,2,0,15,8,2,4,0,5,1,0,4,7,5,30,1,4,245,7,1,0,0,0,5,0,0,0,0,2,0,0,0,0,6,0,0,0,0,2,0,0,0,0,4,253,59
3722.,0,0,22,12,0,10,16,6,0,18,90,1,9,22.,17,22,11,33,0,9,0,55,8,25,25,3,5,39,45,7,19,3,17,13,2,0,16,9,2,7,1,4,4,1,2,10,3,30,1,8,245,7,1,0,0,0,5,0,0,0,0,2,0,0,0,0,5,0,0,0,0,2,0,0,0,0,4,253,59
3723.,0,0,22,13,0,9,15,7,0,18,90,0,10,22.,18,22,10,32,0,9,0,56,12,38,38,2,5,39,50,7,22,1,18,15,1,0,12,4,3,6,0,6,2,0,2,8,0,30,0,12,245,7,1,0,0,0,6,0,0,0,0,2,0,0,0,0,5,0,0,0,0,2,0,0,0,0,4,253,59
3724.,0,0,22,12,0,10,16,6,0,18,90,1,9,22.,17,22,11,33,0,8,0,49,12,34,34,2,7,36,50,6,22,3,16,16,2,0,14,4,4,3,1,1,0,1,3,9,9,30,3,12,245,6,2,0,0,0,6,0,0,0,0,2,0,0,0,0,5,0,0,0,0,2,0,0,0,0,4,253,59
3725.,0,0,22,11,1,10,16,6,0,18,90,2,8,22.,19,22,9,31,0,9,0,48,11,27,27,2,3,39,49,7,26,2,17,16,2,0,13,5,3,3,1,0,0,0,2,6,5,30,4,11,245,6,2,0,0,0,6,0,0,0,0,2,0,0,0,0,5,0,0,0,0,2,0,0,0,0,4,253,59
3726.,0,0,22,11,1,10,16,6,0,18,90,2,8,22.,19,22,9,31,0,8,0,45,8,25,25,0,8,37,50,8,22,1,18,13,0,0,14,6,2,2,2,1,1,2,3,7,3,30,1,8,246,5,2,0,0,0,6,1,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,4,253,59
3727.,0,0,22,11,1,10,16,6,0,19,89,1,9,22.,18,22,10,32,0,8,0,43,7,27,27,1,5,39,55,7,24,2,14,20,1,0,16,2,1,3,0,6,0,0,4,6,0,30,4,7,246,5,2,0,0,0,6,1,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,4,253,59
3728.,0,0,24,11,1,12,17,7,0,19,89,2,8,24.,16,24,10,34,0,8,0,53,7,29,29,1,1,37,54,7,22,6,18,16,4,0,15,3,1,2,1,2,1,1,3,5,1,30,3,7,246,5,2,0,0,0,6,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,4,253,59
3729.,0,0,22,9,1,12,14,8,0,20,88,2,8,22.,18,22,10,32,0,8,0,46,5,26,26,1,6,39,56,4,19,2,16,12,2,0,16,4,1,4,1,4,1,0,4,4,6,30,4,5,246,5,2,0,0,0,7,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,4,253,59
3730.,0,0,23,10,1,12,15,8,0,20,88,3,7,23.,18,23,9,32,1,7,0,53,9,27,27,1,5,39,52,5,23,3,17,16,1,0,12,6,2,3,0,5,1,0,3,6,4,30,2,9,246,5,2,0,0,0,7,0,0,0,0,1,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,253,59
3731.,0,0,21,9,1,11,14,7,0,22,86,1,9,21.,19,21,10,31,0,8,0,47,11,35,35,0,6,39,48,7,22,3,20,14,1,0,15,7,4,6,2,4,0,1,4,8,2,30,1,11,246,5,2,0,0,0,7,0,0,0,0,1,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,253,59
3732.,0,0,21,10,1,10,13,8,0,20,88,3,7,21.,19,21,10,31,0,11,0,48,11,32,32,0,3,38,49,7,17,4,20,9,3,0,17,6,4,4,3,0,3,3,3,7,2,30,2,11,247,4,2,0,0,0,7,0,0,0,0,1,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,253,59
3733.,0,0,18,10,0,8,13,5,0,17,91,2,8,18.,22,18,10,28,0,11,0,52,10,19,19,0,6,37,46,6,22,3,18,14,3,0,14,10,4,3,1,2,1,1,4,5,6,30,3,10,247,4,2,0,0,0,8,0,0,0,0,1,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,253,59
3734.,0,0,18,11,0,7,14,4,0,17,91,1,9,18.,23,18,9,27,1,11,0,48,6,20,20,2,5,38,42,8,21,3,16,15,3,0,14,11,3,4,0,2,2,0,4,4,7,30,3,6,247,4,2,0,0,0,7,0,0,0,0,1,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,253,59
3735.,0,0,17,9,0,8,14,3,0,19,89,2,8,17.,25,17,8,25,0,11,0,54,8,34,34,2,9,38,42,8,19,3,17,9,3,0,13,12,2,6,0,6,0,0,3,5,3,30,5,8,248,3,2,0,0,0,7,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,4,253,59
3736.,0,0,16,7,1,8,14,2,0,18,90,1,7,16.,27,16,7,23,0,11,0,58,9,23,23,1,5,38,45,8,18,3,17,12,3,0,12,11,1,3,0,3,2,0,2,6,3,30,5,9,247,4,2,0,0,0,8,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,4,253,59
3737.,0,0,15,7,1,7,13,2,0,19,89,3,5,15.,26,15,9,24,1,13,0,58,9,31,31,0,4,38,51,6,21,3,17,14,3,0,8,7,2,2,1,7,1,0,4,6,2,30,3,9,245,6,2,0,0,0,7,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,253,59
3738.,0,0,15,7,1,7,14,1,0,19,89,1,7,15.,26,15,9,24,0,14,0,55,9,28,28,0,6,39,51,6,20,2,21,10,2,0,12,8,1,5,1,2,2,0,3,6,6,30,2,9,245,6,2,0,0,0,7,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,253,59
3739.,0,0,15,8,1,6,14,1,0,18,90,0,8,15.,27,15,8,23,2,14,0,52,7,24,24,0,4,38,51,6,20,2,13,12,2,0,9,8,1,6,0,5,2,0,2,5,3,30,2,7,245,7,1,0,0,0,7,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,253,59
3740.,1,0,13,7,1,6,13,1,0,17,91,3,5,14.5,27,14,9,23,0,13,0,49,12,28,28,1,2,38,49,7,20,3,16,11,3,0,8,7,2,8,0,2,4,0,3,6,5,30,1,12,246,6,1,0,0,0,7,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,253,59
3741.,1,0,14,7,1,7,14,1,0,18,90,0,8,15.5,26,15,9,24,1,12,0,54,10,39,39,0,5,39,53,4,23,0,16,15,0,0,7,8,1,3,0,4,1,0,3,8,8,30,0,10,246,6,1,0,0,0,6,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,253,59
3742.,1,0,15,9,1,6,14,2,0,18,90,1,7,16.5,26,16,8,24,0,12,0,55,8,28,28,2,3,38,52,4,26,1,11,12,1,0,12,7,1,4,0,2,2,0,3,7,5,30,1,8,247,5,1,0,0,0,6,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,253,59
3743.,1,0,15,8,2,6,14,2,0,18,90,1,7,16.5,25,16,9,25,0,11,0,48,9,37,37,1,9,39,56,2,19,2,19,14,1,0,11,6,1,2,1,3,0,0,2,7,4,30,1,9,247,5,1,0,0,0,6,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,253,59
3744.,1,0,16,9,2,6,15,2,0,16,92,1,7,17.5,23,17,10,27,1,9,0,52,11,26,26,1,5,40,55,5,21,3,15,13,2,0,10,4,1,4,2,5,2,0,2,7,3,30,0,11,248,4,0,1,0,0,5,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,253,59
3745.,1,0,18,11,2,6,15,4,0,17,91,2,6,19.5,21,19,10,29,0,9,0,51,5,23,23,1,6,38,52,5,23,2,17,12,2,0,16,6,2,5,1,4,2,1,2,8,9,30,1,5,248,4,0,1,0,0,4,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,253,59
3746.,1,0,17,9,2,7,15,3,0,18,90,2,6,18.5,24,18,8,26,0,9,0,50,12,28,28,1,3,39,54,5,18,2,14,11,2,0,12,5,1,7,1,8,1,1,3,5,4,30,0,12,247,5,0,1,0,0,4,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,4,253,59
3747.,0,0,17,9,2,6,14,3,0,19,89,0,8,17.,24,17,9,26,2,9,0,54,7,23,23,3,4,38,53,5,25,0,13,14,0,0,14,4,1,6,0,3,2,0,3,8,5,30,2,7,246,6,0,1,0,0,4,0,0,0,0,1,0,0,0,0,5,0,0,0,0,2,0,0,0,0,4,253,59
3748.,0,0,17,9,2,6,14,3,0,17,91,0,8,17.,23,17,10,27,0,8,0,60,6,22,22,0,6,39,56,6,23,0,13,15,0,0,13,4,0,4,0,5,1,0,2,6,2,30,0,6,246,6,0,1,0,0,4,0,0,0,0,1,0,0,0,0,5,0,0,0,0,2,0,0,0,0,4,253,59
3749.,0,0,17,10,1,6,14,3,0,14,94,3,5,17.,24,17,9,26,0,6,0,62,9,21,21,0,5,38,54,7,25,2,10,14,2,0,11,5,0,2,1,2,0,0,2,4,3,30,2,9,246,6,0,1,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,4,253,59
3750.,0,0,16,9,1,6,13,3,0,12,96,0,8,16.,25,16,9,25,0,5,0,56,6,27,27,0,4,40,52,6,22,0,17,12,0,0,11,7,1,3,1,3,2,1,3,7,5,30,1,6,246,6,0,1,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,4,253,59
3751.,0,0,17,10,2,5,14,3,0,12,96,3,5,17.,26,17,7,24,0,5,0,59,5,17,17,2,5,39,52,5,21,1,18,12,1,0,9,7,0,3,0,3,1,0,3,6,3,30,2,5,245,7,0,1,0,0,5,0,0,0,0,1,0,0,0,0,5,0,0,0,0,2,0,0,0,0,4,253,59
3752.,0,0,18,12,1,5,15,3,0,14,94,2,6,18.,27,18,5,23,0,5,0,64,8,21,21,0,6,39,53,5,23,3,15,17,3,0,17,8,0,5,0,4,2,0,3,5,3,30,1,8,245,7,0,1,0,0,6,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,4,253,59
3753.,0,0,16,11,1,4,14,2,0,16,92,1,7,16.,31,16,3,19,0,5,0,58,14,34,34,3,5,40,52,3,27,1,13,18,1,0,10,8,0,4,0,6,2,0,1,3,4,30,2,14,246,6,0,1,0,0,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,4,253,59
3754.,0,0,16,11,1,4,14,2,0,15,93,0,8,16.,30,16,4,20,0,7,0,54,6,33,33,0,6,37,57,2,24,0,16,17,0,0,13,7,0,3,0,3,2,0,2,1,4,30,2,6,247,5,0,1,0,0,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,4,253,59
3755.,0,0,16,12,0,4,14,2,0,14,94,2,6,16.,31,16,3,19,0,8,0,57,14,43,43,0,3,37,56,2,28,1,14,17,1,0,9,7,1,2,0,2,2,0,1,2,2,30,1,14,247,5,0,1,0,0,4,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,253,59
3756.,0,0,15,10,0,5,12,3,0,13,95,0,8,15.,32,15,3,18,1,8,0,56,12,30,30,1,5,37,52,2,20,4,16,14,2,0,11,10,1,1,0,7,0,0,1,3,5,30,2,12,248,4,0,1,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,253,59
3757.,0,0,14,9,0,5,11,3,0,13,95,1,7,14.,33,14,3,17,0,8,0,57,17,44,44,1,5,38,58,1,25,0,12,16,0,0,10,5,1,1,0,6,1,0,1,2,4,30,3,17,247,5,0,1,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,253,59
3758.,0,0,15,9,0,6,12,3,0,15,93,2,6,15.,30,15,5,20,0,8,0,58,6,27,27,0,5,39,59,0,22,1,16,15,0,0,10,6,1,2,1,4,1,0,3,4,8,30,3,6,247,5,0,1,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,253,59
3759.,0,0,14,8,0,6,11,3,0,15,93,0,8,14.,31,14,5,19,0,8,0,55,11,40,40,1,6,40,56,1,26,0,9,16,0,0,10,7,1,4,1,3,3,1,3,4,8,30,3,11,247,5,0,1,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,253,59
3760.,0,0,14,8,0,6,11,3,0,13,95,1,7,14.,30,14,6,20,1,7,0,64,13,31,31,1,7,39,54,3,21,0,12,8,0,0,10,8,0,6,0,3,3,0,3,6,1,30,0,13,247,5,0,1,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,253,59
3761.,0,0,15,10,0,5,12,3,0,16,92,0,8,15.,28,15,7,22,0,8,0,58,11,34,34,0,4,39,54,3,24,1,18,14,0,0,11,9,0,3,0,2,3,0,3,5,5,30,3,11,246,6,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,253,59
3762.,0,0,16,10,0,6,13,3,0,17,91,0,8,16.,29,16,5,21,1,10,0,62,7,30,30,0,7,38,51,5,22,2,14,15,1,0,10,10,0,1,0,3,0,0,2,4,6,30,5,7,247,5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,253,59
3763.,0,0,16,10,0,6,13,3,0,16,92,1,7,16.,29,16,5,21,0,9,0,64,11,33,33,0,4,40,51,4,26,0,10,15,0,0,10,10,1,4,1,1,4,0,2,2,3,30,2,11,247,5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,253,59
3764.,0,0,18,12,0,6,14,4,0,17,91,0,8,18.,27,18,5,23,0,10,0,59,6,28,28,1,5,38,47,4,20,3,17,12,1,0,15,13,1,4,1,2,1,1,2,4,2,30,2,6,246,6,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,253,59
3765.,0,0,18,13,0,5,13,5,0,16,92,1,7,18.,25,18,7,25,0,9,0,61,5,20,20,1,3,39,47,6,21,5,13,8,3,0,12,11,1,4,0,4,2,0,2,4,7,30,4,5,246,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,253,59
3766.,0,0,16,11,0,5,12,4,0,15,93,2,6,16.,26,16,8,24,1,9,0,60,5,27,27,1,9,38,51,5,17,3,12,13,2,0,11,9,0,3,0,1,2,0,2,4,6,30,3,5,246,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,253,59
3767.,0,0,14,10,0,4,11,3,0,13,95,2,6,14.,28,14,8,22,1,9,0,59,6,23,23,0,2,40,52,5,26,3,16,13,3,0,7,9,0,5,0,2,2,0,2,5,1,30,6,6,246,5,1,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,253,59
3768.,0,0,15,11,0,4,11,4,0,15,93,3,5,15.,27,15,8,23,1,9,0,54,10,26,26,3,4,39,49,4,25,1,17,15,1,0,11,10,0,2,0,3,1,0,2,6,3,30,4,10,246,5,2,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,253,59
3769.,0,0,14,11,0,3,10,4,0,16,92,2,6,14.,31,14,5,19,0,9,0,53,10,31,31,1,3,39,50,5,20,0,21,14,0,0,10,10,0,6,0,4,3,0,0,4,4,30,3,10,246,5,2,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,253,59
3770.,0,0,14,9,1,4,10,4,0,17,91,1,7,14.,30,14,6,20,0,7,0,50,8,30,30,2,5,38,52,2,19,4,23,14,1,0,8,8,2,4,0,5,1,0,0,5,6,30,1,8,247,4,2,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,253,59
3771.,0,0,15,10,1,4,10,5,0,19,89,2,6,15.,26,15,9,24,1,7,0,51,13,29,29,3,5,39,53,2,23,1,19,13,0,0,13,7,1,3,1,5,3,0,0,8,6,30,2,13,247,4,2,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,253,59
3772.,0,0,16,11,1,4,11,5,0,18,90,0,8,16.,26,16,8,24,1,8,0,49,6,27,27,3,4,36,54,2,22,2,17,14,0,0,12,6,1,6,0,3,2,0,1,6,4,30,3,6,247,4,2,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,253,59
3773.,0,0,17,13,1,3,12,5,0,17,91,0,8,17.,28,17,5,22,0,7,0,53,3,20,20,0,6,37,57,2,23,4,14,13,2,0,12,6,1,4,1,3,2,1,0,4,5,30,4,3,247,4,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,4,253,59
3774.,0,0,20,14,1,5,15,5,0,20,88,1,7,20.,26,20,4,24,0,7,0,56,5,22,22,1,6,40,56,3,24,0,20,14,0,0,17,5,1,5,1,6,2,1,0,4,2,30,3,5,248,3,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,4,253,59
3775.,0,0,20,13,1,6,16,4,0,21,87,0,8,20.,26,20,4,24,0,7,0,52,8,19,19,2,2,39,48,7,21,4,19,12,3,0,13,8,1,5,1,6,2,1,1,3,3,30,3,8,247,4,2,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,253,59
3776.,0,0,21,15,0,6,15,6,0,21,87,0,8,21.,25,21,4,25,0,7,0,56,8,24,24,0,7,37,50,8,21,1,10,13,1,0,12,8,0,2,0,1,1,0,1,3,6,30,3,8,248,4,1,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,253,59
3777.,0,0,22,17,0,5,16,6,0,20,88,3,5,22.,25,22,3,25,0,7,0,51,12,35,35,0,5,37,50,8,19,3,14,10,3,0,16,8,0,3,1,2,1,0,1,3,4,30,1,12,248,4,1,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,253,59
3778.,0,0,23,14,0,9,19,4,0,17,91,0,8,23.,24,23,3,26,0,7,0,55,11,31,31,1,4,38,48,7,21,2,12,14,2,0,13,9,1,7,1,2,6,1,1,1,6,30,2,11,248,4,1,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,253,59
3779.,0,0,21,12,0,9,16,5,0,17,91,1,7,21.,26,21,3,24,0,6,0,60,12,31,31,1,5,39,48,5,18,5,23,14,3,0,13,11,1,3,0,3,1,0,1,1,2,30,2,12,249,3,1,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,253,60
3780.,0,0,23,11,1,11,18,5,0,18,90,1,7,23.,24,23,3,26,0,6,0,55,4,15,15,1,5,39,46,5,22,2,19,15,1,0,16,13,1,6,1,2,4,1,1,2,1,30,1,4,249,4,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,253,60
3781.,0,0,22,10,1,11,17,5,0,18,90,0,8,22.,23,22,5,27,0,5,0,51,6,24,24,1,5,38,47,4,24,2,16,16,1,0,12,14,0,6,0,2,3,0,1,4,3,30,0,6,249,4,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,253,60
3782.,0,0,18,8,1,9,15,3,0,15,93,0,8,18.,28,18,4,22,1,5,0,56,15,39,39,0,7,39,51,4,17,3,15,11,2,0,11,11,0,4,0,5,3,0,1,4,13,30,2,15,249,4,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,253,60
3783.,0,0,17,7,1,9,14,3,0,12,96,1,7,17.,29,17,4,21,1,4,0,59,11,22,22,0,3,39,53,5,24,4,15,15,3,0,13,8,0,2,0,3,1,0,1,3,5,30,3,11,248,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,253,60
3784.,0,0,16,6,1,9,14,2,0,11,97,0,8,16.,30,16,4,20,1,5,0,62,13,29,29,0,7,38,53,3,19,2,14,15,1,0,10,10,0,6,0,3,4,0,1,4,2,30,1,13,248,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,253,60
