T,AMPAR1,AMPAR12,AMPAR23,AMPAR1homo,AMPAR12hetero,AMPAR23hetero,A1,A2,A3,A2sub1,A2sub2,A2subboth,Basal,Small,Medium,Large,Glu_Trigger,Glutamate_level,S831_P,S831_PP,S831_u,S845_P,S845_PP,S845_u,S818_p,S818_pp,S818_u,I1_P,I1_u,PKA_a,PKA_i,Slots,Synaptic_12,Synaptic_23,Synaptic_receptors,PP2B,Calcium_Levels,R2C2_total,cAMP_levels,Active_CaM,Phos_CK_subunits,Phos_CK_hexamers,Free_PP,CaM_CaMKII_C4,CaMKII_CaM,CaM_CaMKII_all,GRIP_level,PICK1_level,actPKC_level,PKC_membrane,PKC_endo,PKC_PICK1,subunits_AMPA_PSD,subunits_AMPA_X,subunits_AMPA_endo,K868,K868_ub,K868_ub2,K868_ub3,K868_ub4,K868_ub5,K870_ub,K870_ub2,K870_ub3,K870_ub4,K870_ub5,K882_ub,K882_ub2,K882_ub3,K882_ub4,K882_ub5,Gap,Pulse_Number,Pulse_Numberb,Pulse_Numberc,Pulse,Gapb,Pulseb,Gapc,Pulsec
38,48,147,98,2,5,4,5,1,0,9,0,490,147,0,0,0,0,0,0,6,0,0.5,5,0,0,0,6,25,83,3,13,0,6,5,11,0,4,30,2,5,1928,44,6,5,512,512,0,11,3,3,0,2,553,647,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
39,49,147,97,2,5,4,1,3,2,9,0,488,147,0,0,0,0,0,0,6,0,0,6,0,0,0,6,25,83,5,11,2,6,5,11,0,5,30,2,10,1942,44,6,10,514,514,0,13,3,3,0,2,551,649,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
40,49,146,96,2,6,5,2,5,3,11,0,484,146,0,0,0,0,0,0,8,0,1,6,0,0,0,8,23,85,2,14,1,8,5,13,1,3,30,3,9,1954,44,6,9,529,529,1,17,3,3,0,2,552,648,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
41,48,145,97,3,8,4,4,4,2,12,0,484,145,0,0,0,0,0,0,5,0,0.5,4,0,0,0,5,24,84,4,12,2,5,2,7,0,6,30,3,4,1962,45,5,4,530,530,0,12,6,6,0,6,551,649,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
42,50,145,96,0,9,7,1,2,1,16,0,482,145,0,0,0,0,0,0.5,6,0,0.5,6,0,0,0,7,26,82,4,12,2,7,4,11,0,3,30,4,8,1968,45,7,8,539,539,1,14,5,5,0,5,551,649,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
43,50,146,97,0,6,4,2,4,2,10,0,486,146,0,0,0,0,0,0,10,0,0.5,9,0,0,0,10,23,85,3,13,0,10,5,15,0,3,30,3,5,1976,45,4,5,524,524,0,14,5,5,0,3,554,646,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
44,48,146,99,4,5,2,3,3,0,7,0,490,146,0,0,0,0,0,0.5,5,0,1,4,0,0,0,6,28,80,3,13,1,6,5,11,0,3,30,3,4,1976,45,5,4,515,515,1,13,5,5,0,4,553,647,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
45,46,147,96,5,6,6,6,2,2,12,0,486,147,0,0,0,0,0,1,7,0,1,6,1,0,0,9,26,82,3,13,1,9,4,13,1,3,30,2,11,1982,46,7,11,506,506,0,17,5,5,0,3,553,647,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
46,49,147,98,2,4,2,2,4,2,6,0,490,147,0,0,0,0,0,0.5,6,0,1,5,0,0,0,7,22,86,3,13,3,7,9,16,0,5,30,1,9,1989,46,7,9,498,498,0,13,5,5,0,2,552,648,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
47,48,146,97,3,8,4,2,2,2,12,0,486,146,0,0,0,0,0,0,9,0,1.5,6,0,0,0,9,24,84,2,14,1,9,6,15,0,6,30,0,11,1993,47,2,11,506,506,1,18,4,4,0,3,554,646,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
