T,AMPAR1,AMPAR12,AMPAR23,AMPAR1homo,AMPAR12hetero,AMPAR23hetero,A1,A2,A3,A2sub1,A2sub2,A2subboth,Basal,Small,Medium,Large,Glu_Trigger,Glutamate_level,S831_P,S831_PP,S831_u,S845_P,S845_PP,S845_u,S818_p,S818_pp,S818_u,I1_P,I1_u,PKA_a,PKA_i,Slots,Synaptic_12,Synaptic_23,Synaptic_receptors,PP2B,Calcium_Levels,R2C2_total,cAMP_levels,Active_CaM,Phos_CK_subunits,Phos_CK_hexamers,Free_PP,CaM_CaMKII_C4,CaMKII_CaM,CaM_CaMKII_all,GRIP_level,PICK1_level,actPKC_level,PKC_membrane,PKC_endo,PKC_PICK1,subunits_AMPA_PSD,subunits_AMPA_X,subunits_AMPA_endo,K868,K868_ub,K868_ub2,K868_ub3,K868_ub4,K868_ub5,K870_ub,K870_ub2,K870_ub3,K870_ub4,K870_ub5,K882_ub,K882_ub2,K882_ub3,K882_ub4,K882_ub5,Gap,Pulse_Number,Pulse_Numberb,Pulse_Numberc,Pulse,Gapb,Pulseb,Gapc,Pulsec
46,50,144,97,2,5,6,3,7,0,11,0,482,144,0,0,0,0,0,0.5,7,0,1,4,2,0,0,8,25,83,3,7,2,8,8,16,0,6,30,0,12,1002,22,10,12,468,468,1,17,2,2,0,2,550,650,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
47,51,144,96,0,6,4,2,10,4,10,0,480,144,0,0,0,0,0,1,3,0,0.5,3,1,0,0,5,27,81,5,5,0,5,8,13,1,5,30,0,6,1002,22,9,6,437,437,1,13,3,3,0,3,552,648,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
48,49,145,98,2,8,3,2,3,1,11,0,486,145,0,0,0,0,0,0.5,7,0,1.5,4,1,0,0,8,22,86,3,7,0,8,6,14,1,6,30,0,9,1000,22,9,9,436,436,0,13,4,4,0,3,552,648,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
49,50,143,96,1,9,6,3,7,2,15,0,478,143,0,0,0,0,0,0.5,2,0,1,0,1,0,0,3,19,89,2,8,0,3,9,12,0,2,30,1,9,1003,22,12,9,435,435,0,18,2,2,0,2,552,648,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
50,50,144,98,2,7,2,1,7,2,9,0,484,144,0,0,0,0,0,1.5,4,0,1.5,3,1,0,0,7,18,90,1,9,3,7,8,15,0,1,30,1,11,1003,22,6,11,447,447,0,16,1,1,0,1,550,650,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
51,48,147,95,3,5,5,3,6,5,10,0,484,147,0,0,0,0,0,1,3,1,2,2,0,0,0,6,15,93,1,9,2,6,9,15,0,3,30,0,6,1005,22,7,6,442,442,1,18,4,4,0,3,551,649,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
52,49,147,97,2,6,4,0,2,2,10,0,488,147,0,0,0,0,0,2,2,0,2,2,0,0,0,6,16,92,1,9,0,6,7,13,0,6,30,1,10,1008,22,8,9,456,456,0,17,1,1,0,1,553,647,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
53,47,147,98,5,5,0,3,5,4,5,0,490,147,0,0,0,0,0,0.5,7,0,1.5,3,2,0,0,8,17,91,2,8,3,8,9,17,1,2,30,0,7,1011,22,10,6,454,454,1,14,2,2,0,2,550,650,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
54,49,145,96,2,8,5,2,5,3,13,0,482,145,0,0,0,0,0,0.5,3,1,0.5,3,1,0,0,5,16,92,1,9,1,5,9,14,0,5,30,1,15,1011,21,7,15,468,468,0,11,3,3,0,2,552,648,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
55,50,148,96,1,2,6,0,4,2,8,0,488,148,0,0,0,0,0,1,3,0,1,3,0,0,0,5,16,92,0,10,1,5,7,12,0,4,30,1,12,1016,20,7,12,484,484,1,16,3,3,0,1,552,648,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
